stnid,lat,lon,elevation,name,wmo_id,element,first_year,last_year
ASN00041369,-27.5233,151.8819,559,moyola,NA,MDPR,1972,2021
ASN00041370,-28.1236,150.5431,260,yagaburne,NA,PRCP,1893,2023
ASN00041371,-28.4572,151.6817,700,melva,NA,PRCP,1921,2023
ASN00041376,-28.5389,151.3481,350,warroo station,NA,PRCP,1909,2022
ASN00041377,-28.3414,151.5369,130,tummurrami,NA,PRCP,1940,2021
ASN00041388,-28.055,151.3297,500,murralah,NA,PRCP,1953,2023
ASN00041391,-28.3611,151.1464,300,woodspring,NA,PRCP,1954,2023
ASN00041397,-28.1422,150.1319,200,burilda,NA,PRCP,1959,2023
ASN00041404,-27.9592,151.6664,403,ellangowan,NA,PRCP,1953,2023
ASN00041404,-27.9592,151.6664,403,ellangowan,NA,DAPR,1977,2022
ASN00041404,-27.9592,151.6664,403,ellangowan,NA,DWPR,1977,2022
ASN00041404,-27.9592,151.6664,403,ellangowan,NA,MDPR,1977,2022
ASN00041405,-27.7952,151.7387,428,felton,NA,PRCP,1989,2023
ASN00041405,-27.7952,151.7387,428,felton,NA,DAPR,1994,2023
ASN00041405,-27.7952,151.7387,428,felton,NA,DWPR,1994,2023
ASN00041405,-27.7952,151.7387,428,felton,NA,MDPR,1994,2023
ASN00041415,-28.2367,151.5347,488,warahgai tm,NA,PRCP,2001,2023
ASN00041430,-28.9653,151.47,438,glenlyon dam,NA,PRCP,1974,2023
ASN00041438,-28.3619,152.0067,540,silverwood dam,NA,PRCP,1974,2020
ASN00041445,-28.2144,151.9194,478,leslie dam,NA,PRCP,1915,2023
ASN00041445,-28.2144,151.9194,478,leslie dam,NA,DAPR,1982,2022
ASN00041445,-28.2144,151.9194,478,leslie dam,NA,DWPR,1982,2022
ASN00041445,-28.2144,151.9194,478,leslie dam,NA,MDPR,1982,2022
ASN00041454,-28.8333,151.9333,940,girraween nat park,NA,PRCP,1973,2023
ASN00041456,-28.0621,152.3675,680,cunninghams gap national park,NA,PRCP,1976,2023
ASN00041456,-28.0621,152.3675,680,cunninghams gap national park,NA,DAPR,1976,2023
ASN00041456,-28.0621,152.3675,680,cunninghams gap national park,NA,DWPR,1976,2023
ASN00041456,-28.0621,152.3675,680,cunninghams gap national park,NA,MDPR,1976,2023
ASN00041457,-28.4225,151.2131,315,coolmunda dam,NA,PRCP,1976,2023
ASN00041457,-28.4225,151.2131,315,coolmunda dam,NA,DAPR,1977,2021
ASN00041457,-28.4225,151.2131,315,coolmunda dam,NA,DWPR,1977,2021
ASN00041457,-28.4225,151.2131,315,coolmunda dam,NA,MDPR,1977,2021
ASN00041464,-28.1553,152.33,600,oakington,NA,PRCP,1978,2023
ASN00041464,-28.1553,152.33,600,oakington,NA,DAPR,1984,2022
ASN00041464,-28.1553,152.33,600,oakington,NA,DWPR,1984,2022
ASN00041464,-28.1553,152.33,600,oakington,NA,MDPR,1984,2022
ASN00041469,-27.0289,151.0947,337,macalister,NA,PRCP,1972,2023
ASN00041473,-28.1022,151.8119,417,pratten,NA,PRCP,1996,2023
ASN00041473,-28.1022,151.8119,417,pratten,NA,DAPR,1999,2021
ASN00041473,-28.1022,151.8119,417,pratten,NA,DWPR,1999,2021
ASN00041473,-28.1022,151.8119,417,pratten,NA,MDPR,1999,2021
ASN00041486,-26.9575,150.8633,323,warra-kogan rd br,NA,PRCP,1993,2022
ASN00041488,-28.0533,150.1464,230,ballymena tm,NA,PRCP,2000,2021
ASN00041489,-28.3011,150.2936,216,medpark bridge tm,NA,PRCP,2000,2023
ASN00041490,-26.9,150.7833,297,brigalow bridge tm,NA,PRCP,2000,2023
ASN00041491,-28.4333,151.4667,20,barongarook tm,NA,PRCP,2000,2023
ASN00041493,-27.4967,150.4539,295,the deep crossing,NA,PRCP,1994,2023
ASN00041493,-27.4967,150.4539,295,the deep crossing,NA,DAPR,1996,2020
ASN00041493,-27.4967,150.4539,295,the deep crossing,NA,DWPR,1996,2020
ASN00041493,-27.4967,150.4539,295,the deep crossing,NA,MDPR,1996,2020
ASN00041495,-28.4828,151.2831,318,terraine tm,NA,PRCP,2000,2023
ASN00041503,-28.2167,152.05,446,warwick (scots college) tm,NA,PRCP,2000,2023
ASN00041504,-27.7358,151.4117,377,glen royal,NA,PRCP,1928,2023
ASN00041505,-27.1772,150.4739,350,the ranch,NA,PRCP,1986,2022
ASN00041506,-28.6561,150.6653,227.9,bengalla tm,NA,PRCP,2000,2023
ASN00041507,-28.6656,150.445,230,new kildonan tm,NA,PRCP,1999,2023
ASN00041508,-27.7267,150.6453,300,o'connor tm,NA,PRCP,2000,2023
ASN00041509,-27.6783,150.3483,200,traighli,NA,PRCP,1988,2023
ASN00041510,-27.4722,151.9481,642,tamba,NA,PRCP,1989,2023
ASN00041512,-27.3825,151.9244,497,cooby creek dam,NA,PRCP,1990,2023
ASN00041514,-28.0333,151.5833,-999.9,leyburn tm,NA,PRCP,2000,2023
ASN00041519,-28.5767,150.845,-999.9,booba sands tm,NA,PRCP,2000,2023
ASN00041522,-27.1605,151.2634,343.9,dalby airport,94542,TMAX,1992,2023
ASN00041522,-27.1605,151.2634,343.9,dalby airport,94542,TMIN,1992,2023
ASN00041522,-27.1605,151.2634,343.9,dalby airport,94542,PRCP,1992,2023
ASN00041525,-28.2061,152.1003,475.4,warwick,94555,TMAX,1994,2023
ASN00041525,-28.2061,152.1003,475.4,warwick,94555,TMIN,1994,2023
ASN00041525,-28.2061,152.1003,475.4,warwick,94555,PRCP,1994,2023
ASN00041527,-27.1267,151.4925,405,willga home,NA,PRCP,1995,2021
ASN00041528,-27.0481,151.6314,530,the bluestone,NA,PRCP,1995,2023
ASN00041529,-27.5425,151.9134,640.9,toowoomba airport,95551,TMAX,1996,2023
ASN00041529,-27.5425,151.9134,640.9,toowoomba airport,95551,TMIN,1996,2023
ASN00041529,-27.5425,151.9134,640.9,toowoomba airport,95551,PRCP,1996,2023
ASN00041530,-28.2006,152.2156,495.8,yangan alert,NA,PRCP,2001,2023
ASN00041531,-28.1167,152.0642,460,glengallan creek alert,NA,PRCP,2000,2023
ASN00041532,-28.3558,151.9967,540,connolly dam alert,NA,PRCP,2000,2023
ASN00041533,-28.2292,152.2269,511,emu vale alert,NA,PRCP,2000,2023
ASN00041534,-28.2111,152.0275,448,warwick alert,NA,PRCP,2000,2023
ASN00041535,-28.3731,152.14,490,elbow valley alert,NA,PRCP,2000,2023
ASN00041536,-28.2883,152.1053,470,murrays bridge alert,NA,PRCP,2000,2023
ASN00041537,-28.3394,152.2944,507,killarney alert,NA,PRCP,2000,2023
ASN00041540,-29.1694,151.3414,326,beardy junction,NA,PRCP,1996,2023
ASN00041540,-29.1694,151.3414,326,beardy junction,NA,DAPR,1996,2022
ASN00041540,-29.1694,151.3414,326,beardy junction,NA,DWPR,1996,2022
ASN00041540,-29.1694,151.3414,326,beardy junction,NA,MDPR,1996,2022
ASN00041543,-28.0719,151.1861,430,duddawarra,NA,PRCP,1997,2023
ASN00041545,-27.6539,150.9136,350,dunmore exchange tm,NA,PRCP,2000,2023
ASN00041546,-27.9803,150.515,290,avoca tm,NA,PRCP,2000,2023
ASN00041547,-28.9236,151.9289,877,wallangarra tm,NA,PRCP,2000,2023
ASN00041548,-28.8675,151.1611,272,texas tm,NA,PRCP,2001,2023
ASN00041550,-27.9856,151.2828,400,grays gate exchange tm,NA,PRCP,2002,2023
ASN00041551,-26.9669,151.4847,480,belgrae park alert,NA,PRCP,2001,2023
ASN00042002,-27.2067,150.2828,292,belah park,NA,PRCP,1913,2023
ASN00042004,-26.5047,150.0992,350,possum park,NA,PRCP,1910,2023
ASN00042009,-26.6408,149.9831,325,drillham post office,NA,PRCP,1918,2020
ASN00042016,-27.3411,150.0619,283,hannaford post office,NA,PRCP,1927,2023
ASN00042016,-27.3411,150.0619,283,hannaford post office,NA,DAPR,1945,2020
ASN00042016,-27.3411,150.0619,283,hannaford post office,NA,DWPR,1945,2020
ASN00042016,-27.3411,150.0619,283,hannaford post office,NA,MDPR,1945,2020
ASN00042022,-27.3236,149.8828,289,meandarra post office,NA,PRCP,1936,2023
ASN00042022,-27.3236,149.8828,289,meandarra post office,NA,DAPR,1949,2023
ASN00042022,-27.3236,149.8828,289,meandarra post office,NA,DWPR,1949,2023
ASN00042022,-27.3236,149.8828,289,meandarra post office,NA,MDPR,1949,2023
ASN00042023,-26.6581,150.1844,302,miles post office,NA,PRCP,1887,2023
ASN00042025,-26.5519,150.6322,350,horse creek tm,NA,PRCP,2001,2023
ASN00042027,-28.4872,149.47,180,talwood state school,NA,PRCP,1912,2022
ASN00042034,-27.1689,150.0019,269,ourigilla,NA,PRCP,1931,2023
ASN00042035,-26.6439,149.6278,307,jackson community postal  agen,NA,PRCP,1963,2023
ASN00042035,-26.6439,149.6278,307,jackson community postal  agen,NA,DAPR,1973,2023
ASN00042035,-26.6439,149.6278,307,jackson community postal  agen,NA,DWPR,1973,2023
ASN00042035,-26.6439,149.6278,307,jackson community postal  agen,NA,MDPR,1973,2023
ASN00042036,-26.16,150.8392,380,bawnduggie tm,NA,PRCP,2000,2023
ASN00042069,-28.6092,148.6608,174,birra birra,NA,PRCP,1964,2021
ASN00042069,-28.6092,148.6608,174,birra birra,NA,DAPR,1973,2021
ASN00042069,-28.6092,148.6608,174,birra birra,NA,DWPR,1973,2021
ASN00042069,-28.6092,148.6608,174,birra birra,NA,MDPR,1973,2021
ASN00042072,-28.6044,148.8558,175,bullamon plains,NA,PRCP,1999,2020
ASN00042075,-26.1597,150.8389,367,bawnduggie,NA,PRCP,1947,2022
ASN00042078,-26.9186,150.4722,313,harewood,NA,PRCP,1937,2023
ASN00042086,-27.1347,150.4086,341,woodlea,NA,PRCP,1939,2022
ASN00042097,-28.3706,149.8811,190,hartmann bridge tm,NA,PRCP,2000,2020
ASN00042100,-27.7644,150.0694,240,southwood,NA,PRCP,1994,2023
ASN00042100,-27.7644,150.0694,240,southwood,NA,DAPR,1996,2022
ASN00042100,-27.7644,150.0694,240,southwood,NA,DWPR,1996,2022
ASN00042100,-27.7644,150.0694,240,southwood,NA,MDPR,1996,2022
ASN00042102,-27.9364,150.1425,248,ripple downs,NA,PRCP,1987,2023
ASN00042104,-28.3839,149.6747,190,surrey tm,NA,PRCP,2000,2023
ASN00042112,-26.6569,150.1819,304.8,miles constance street,95529,TMAX,1997,2023
ASN00042112,-26.6569,150.1819,304.8,miles constance street,95529,TMIN,1997,2023
ASN00042112,-26.6569,150.1819,304.8,miles constance street,95529,PRCP,1997,2023
ASN00042112,-26.6569,150.1819,304.8,miles constance street,95529,TAVG,2001,2023
ASN00042113,-26.9097,149.9614,287,pine hill crossing,NA,PRCP,1997,2021
ASN00042115,-28.0697,149.9794,240,lundavra tm,NA,PRCP,2000,2023
ASN00042116,-28.23,149.5617,230,arden downs tm,NA,PRCP,2000,2023
ASN00043006,-26.2544,148.9453,380,mooga hills tm,NA,PRCP,2000,2023
ASN00043008,-26.1683,148.6644,400,springdale tm,NA,PRCP,2000,2023
ASN00043015,-25.8428,148.5669,393,injune post office,94511,TMAX,1967,2023
ASN00043015,-25.8428,148.5669,393,injune post office,94511,TMIN,1967,2023
ASN00043015,-25.8428,148.5669,393,injune post office,94511,PRCP,1925,2023
ASN00043015,-25.8428,148.5669,393,injune post office,94511,DATN,2009,2023
ASN00043015,-25.8428,148.5669,393,injune post office,94511,DATX,2010,2023
ASN00043015,-25.8428,148.5669,393,injune post office,94511,MDTN,2009,2023
ASN00043015,-25.8428,148.5669,393,injune post office,94511,MDTX,2010,2023
ASN00043020,-26.4888,147.9777,336.5,mitchell post office,94514,TMAX,1968,2023
ASN00043020,-26.4888,147.9777,336.5,mitchell post office,94514,TMIN,1968,2023
ASN00043020,-26.4888,147.9777,336.5,mitchell post office,94514,PRCP,1885,2023
ASN00043020,-26.4888,147.9777,336.5,mitchell post office,94514,DATN,1994,2023
ASN00043020,-26.4888,147.9777,336.5,mitchell post office,94514,DATX,1994,2023
ASN00043020,-26.4888,147.9777,336.5,mitchell post office,94514,MDTN,1994,2023
ASN00043020,-26.4888,147.9777,336.5,mitchell post office,94514,MDTX,1994,2023
ASN00043026,-26.7694,148.3558,361,normandy,NA,PRCP,1928,2022
ASN00043033,-26.4689,148.8047,350,tindarra tm,NA,PRCP,2000,2023
ASN00043035,-27.159,149.0703,245.7,surat,94521,TMAX,1962,2023
ASN00043035,-27.159,149.0703,245.7,surat,94521,TMIN,1962,2023
ASN00043035,-27.159,149.0703,245.7,surat,94521,PRCP,1881,2023
ASN00043035,-27.159,149.0703,245.7,surat,94521,DAPR,1941,2023
ASN00043035,-27.159,149.0703,245.7,surat,94521,DATN,1995,2023
ASN00043035,-27.159,149.0703,245.7,surat,94521,DATX,1995,2023
ASN00043035,-27.159,149.0703,245.7,surat,94521,MDPR,1941,2023
ASN00043035,-27.159,149.0703,245.7,surat,94521,MDTN,1995,2023
ASN00043035,-27.159,149.0703,245.7,surat,94521,MDTX,1995,2023
ASN00043037,-26.2094,149.0894,333,finsbury park,NA,PRCP,1996,2022
ASN00043038,-26.5847,149.1864,322,wallumbilla post office,NA,PRCP,1897,2021
ASN00043041,-28.1436,148.7089,195,qld cotton,NA,PRCP,1999,2023
ASN00043041,-28.1436,148.7089,195,qld cotton,NA,DAPR,1999,2022
ASN00043041,-28.1436,148.7089,195,qld cotton,NA,DWPR,1999,2022
ASN00043041,-28.1436,148.7089,195,qld cotton,NA,MDPR,1999,2022
ASN00043043,-26.6133,149.3878,295,yuleba garden st,NA,PRCP,1888,2023
ASN00043043,-26.6133,149.3878,295,yuleba garden st,NA,DAPR,1897,2022
ASN00043043,-26.6133,149.3878,295,yuleba garden st,NA,DWPR,1897,2022
ASN00043043,-26.6133,149.3878,295,yuleba garden st,NA,MDPR,1897,2022
ASN00043045,-28.0944,148.9731,185,warrie station,NA,PRCP,1999,2023
ASN00043045,-28.0944,148.9731,185,warrie station,NA,DAPR,1999,2022
ASN00043045,-28.0944,148.9731,185,warrie station,NA,DWPR,1999,2022
ASN00043045,-28.0944,148.9731,185,warrie station,NA,MDPR,1999,2022
ASN00043051,-26.2625,149.2389,350,pine hills tm,NA,PRCP,2000,2023
ASN00043052,-27.0006,149.4969,250,warkon,NA,PRCP,1916,2023
ASN00043054,-25.8428,148.5669,390,injune tm,NA,PRCP,2000,2023
ASN00043060,-26.0756,147.9044,434,havelock,NA,PRCP,1956,2023
ASN00043061,-25.9847,148.5567,417,gunnewin,NA,PRCP,1969,2023
ASN00043065,-27.7683,148.7147,204,katoota,NA,PRCP,1922,2022
ASN00043071,-26.4708,148.9747,354,somerset,NA,PRCP,2001,2022
ASN00043080,-27.2275,148.7411,249,karoola park,NA,PRCP,1955,2023
ASN00043080,-27.2275,148.7411,249,karoola park,NA,DAPR,1975,2022
ASN00043080,-27.2275,148.7411,249,karoola park,NA,DWPR,1975,2022
ASN00043080,-27.2275,148.7411,249,karoola park,NA,MDPR,1975,2022
ASN00043090,-27.9067,148.6514,197,beardmore dam,NA,PRCP,1974,2021
ASN00043091,-26.5442,148.7778,303.2,roma airport,94515,TMAX,1992,2023
ASN00043091,-26.5442,148.7778,303.2,roma airport,94515,TMIN,1992,2023
ASN00043091,-26.5442,148.7778,303.2,roma airport,94515,PRCP,1985,2023
ASN00043093,-26.6064,148.5372,335,waverley downs,NA,PRCP,1950,2022
ASN00043095,-27.3867,149.3878,332,namarah,NA,PRCP,1965,2023
ASN00043099,-26.82,148.02440000000001,316,springfield,NA,PRCP,1993,2023
ASN00043100,-27.7333,148.4667,24,old cashmere tm,NA,PRCP,2000,2023
ASN00043101,-27.3117,148.8267,215,weribone tm,NA,PRCP,2000,2023
ASN00043102,-26.49,147.9792,326,mitchell tm,NA,PRCP,2000,2023
ASN00043105,-26.4083,148.7833,315,tabers tm,NA,PRCP,2000,2023
ASN00043106,-26.5089,148.1314,404,richland hill,NA,PRCP,1992,2023
ASN00043108,-25.96,148.3867,470,bendoba tm,NA,PRCP,2000,2023
ASN00043109,-28.0489,148.5942,198.5,st george airport,94517,TMAX,1997,2023
ASN00043109,-28.0489,148.5942,198.5,st george airport,94517,TMIN,1997,2023
ASN00043109,-28.0489,148.5942,198.5,st george airport,94517,PRCP,1997,2023
ASN00043109,-28.0489,148.5942,198.5,st george airport,94517,TAVG,2001,2023
ASN00043112,-26.7997,148.5989,358,dalmally,NA,PRCP,1998,2023
ASN00043112,-26.7997,148.5989,358,dalmally,NA,DAPR,1999,2023
ASN00043112,-26.7997,148.5989,358,dalmally,NA,DWPR,1999,2023
ASN00043112,-26.7997,148.5989,358,dalmally,NA,MDPR,1999,2023
ASN00044001,-26.0178,147.03,452,angellala downs homestead,NA,PRCP,1911,2022
ASN00044004,-27.1383,144.7392,218,beechal,NA,PRCP,1873,2020
ASN00044009,-27.2608,146.9136,260,boatman station,NA,PRCP,1909,2021
ASN00044010,-28.0336,147.4803,182.9,bollon mary st,94513,TMAX,1957,2023
ASN00044010,-28.0336,147.4803,182.9,bollon mary st,94513,TMIN,1957,2023
ASN00044010,-28.0336,147.4803,182.9,bollon mary st,94513,PRCP,1886,2023
ASN00044010,-28.0336,147.4803,182.9,bollon mary st,94513,DAPR,1932,2023
ASN00044010,-28.0336,147.4803,182.9,bollon mary st,94513,DATN,1995,2023
ASN00044010,-28.0336,147.4803,182.9,bollon mary st,94513,DATX,1995,2023
ASN00044010,-28.0336,147.4803,182.9,bollon mary st,94513,MDPR,1932,2023
ASN00044010,-28.0336,147.4803,182.9,bollon mary st,94513,MDTN,1995,2023
ASN00044010,-28.0336,147.4803,182.9,bollon mary st,94513,MDTX,1995,2023
ASN00044013,-26.3833,145.2167,-999.9,boothulla,NA,PRCP,1908,2023
ASN00044021,-26.4139,146.2558,301.6,charleville aero,94510,TMAX,1942,2023
ASN00044021,-26.4139,146.2558,301.6,charleville aero,94510,TMIN,1942,2023
ASN00044021,-26.4139,146.2558,301.6,charleville aero,94510,PRCP,1942,2023
ASN00044021,-26.4139,146.2558,301.6,charleville aero,94510,TAVG,1942,2023
ASN00044026,-28.0706,145.6808,188.7,cunnamulla post office,94500,TMAX,1957,2023
ASN00044026,-28.0706,145.6808,188.7,cunnamulla post office,94500,TMIN,1957,2023
ASN00044026,-28.0706,145.6808,188.7,cunnamulla post office,94500,PRCP,1879,2023
ASN00044026,-28.0706,145.6808,188.7,cunnamulla post office,94500,DAPR,1976,2022
ASN00044026,-28.0706,145.6808,188.7,cunnamulla post office,94500,DATN,2005,2023
ASN00044026,-28.0706,145.6808,188.7,cunnamulla post office,94500,DATX,2005,2023
ASN00044026,-28.0706,145.6808,188.7,cunnamulla post office,94500,MDPR,1976,2022
ASN00044026,-28.0706,145.6808,188.7,cunnamulla post office,94500,MDTN,2005,2023
ASN00044026,-28.0706,145.6808,188.7,cunnamulla post office,94500,MDTX,2005,2023
ASN00044029,-26.8583,146.0278,250,dillalah,NA,PRCP,1885,2023
ASN00044029,-26.8583,146.0278,250,dillalah,NA,DAPR,1998,2022
ASN00044029,-26.8583,146.0278,250,dillalah,NA,DWPR,1998,2022
ASN00044029,-26.8583,146.0278,250,dillalah,NA,MDPR,1998,2022
ASN00044031,-28.0911,144.3586,138,dynevor downs,NA,PRCP,1880,2020
ASN00044038,-27.02,147.1536,311,glenorie,NA,PRCP,1929,2023
ASN00044040,-26.1108,144.8728,282,gumbardo,NA,PRCP,1885,2023
ASN00044041,-25.9719,146.6189,370,gundare,NA,PRCP,1908,2023
ASN00044041,-25.9719,146.6189,370,gundare,NA,DAPR,1954,2021
ASN00044041,-25.9719,146.6189,370,gundare,NA,DWPR,1954,2021
ASN00044041,-25.9719,146.6189,370,gundare,NA,MDPR,1954,2021
ASN00044042,-28.9719,147.7958,150,hebel store,NA,PRCP,1899,2020
ASN00044044,-26.3453,147.1258,438,ivanhoe downs,NA,PRCP,1908,2023
ASN00044044,-26.3453,147.1258,438,ivanhoe downs,NA,DAPR,1973,2021
ASN00044044,-26.3453,147.1258,438,ivanhoe downs,NA,DWPR,1973,2021
ASN00044044,-26.3453,147.1258,438,ivanhoe downs,NA,MDPR,1973,2021
ASN00044045,-27.4133,147.4314,240,kenilworth,NA,PRCP,1926,2023
ASN00044045,-27.4133,147.4314,240,kenilworth,NA,DAPR,1971,2022
ASN00044045,-27.4133,147.4314,240,kenilworth,NA,DWPR,1971,2022
ASN00044045,-27.4133,147.4314,240,kenilworth,NA,MDPR,1971,2022
ASN00044047,-26.44,147.6942,429,lowan hills,NA,PRCP,1916,2023
ASN00044050,-26.4156,147.1131,437,morven post office,NA,PRCP,1887,2023
ASN00044050,-26.4156,147.1131,437,morven post office,NA,DAPR,1890,2023
ASN00044050,-26.4156,147.1131,437,morven post office,NA,DWPR,1890,2023
ASN00044050,-26.4156,147.1131,437,morven post office,NA,MDPR,1890,2023
ASN00044054,-28.8061,147.1194,127,mulga downs,NA,PRCP,1907,2023
ASN00044054,-28.8061,147.1194,127,mulga downs,NA,DAPR,2003,2021
ASN00044054,-28.8061,147.1194,127,mulga downs,NA,DWPR,2003,2021
ASN00044054,-28.8061,147.1194,127,mulga downs,NA,MDPR,2003,2021
ASN00044056,-26.4458,147.5453,426,mungallala,NA,PRCP,1912,2023
ASN00044056,-26.4458,147.5453,426,mungallala,NA,DAPR,1950,2022
ASN00044056,-26.4458,147.5453,426,mungallala,NA,DWPR,1950,2022
ASN00044056,-26.4458,147.5453,426,mungallala,NA,MDPR,1950,2022
ASN00044057,-25.4992,146.5442,393,nive downs,NA,PRCP,1883,2023
ASN00044062,-25.7067,146.3222,378,perola park,NA,PRCP,1916,2023
ASN00044062,-25.7067,146.3222,378,perola park,NA,DAPR,1970,2021
ASN00044062,-25.7067,146.3222,378,perola park,NA,DWPR,1970,2021
ASN00044062,-25.7067,146.3222,378,perola park,NA,MDPR,1970,2021
ASN00044065,-28.7106,145.9233,127,thurulgoona,NA,PRCP,1894,2021
ASN00044067,-28.7306,145.5517,155,tinnenburra,NA,PRCP,1907,2020
ASN00044068,-27.0928,147.3661,287,tomoo,NA,PRCP,1913,2023
ASN00044070,-26.375,147.0394,397,victoria downs,NA,PRCP,1906,2023
ASN00044071,-26.63,145.0147,246,cheepie post office,NA,PRCP,1935,2021
ASN00044075,-27.265,148.0814,283,woodlands,NA,PRCP,1902,2023
ASN00044075,-27.265,148.0814,283,woodlands,NA,DAPR,1978,2023
ASN00044075,-27.265,148.0814,283,woodlands,NA,DWPR,1978,2023
ASN00044075,-27.265,148.0814,283,woodlands,NA,MDPR,1978,2023
ASN00044079,-26.7731,147.3194,361,albury,NA,PRCP,1954,2023
ASN00044111,-25.8517,146.1894,337.4,wansey downs,NA,PRCP,1967,2023
ASN00044120,-25.885,144.8633,280,sherwood park station,NA,PRCP,1935,2020
ASN00044131,-27.5428,147.3036,243,deelamon,NA,PRCP,1944,2020
ASN00044137,-27.8717,148.0344,206,rosehill,NA,PRCP,1957,2023
ASN00044138,-26.3567,147.405,512,warida,NA,PRCP,1970,2020
ASN00044139,-26.8928,147.8167,353,kandimulla,NA,PRCP,1972,2020
ASN00044142,-27.6844,147.6981,224,rutherglen,NA,PRCP,1961,2023
ASN00044143,-28.0781,147.3981,176,heather  station,NA,PRCP,1999,2022
ASN00044144,-27.6267,147.4453,180,homeboin,NA,PRCP,1979,2020
ASN00044150,-28.0967,145.5075,182,kahmoo,NA,PRCP,1885,2022
ASN00044153,-28.1631,145.0431,161,eulo,NA,PRCP,1998,2023
ASN00044153,-28.1631,145.0431,161,eulo,NA,DAPR,1999,2022
ASN00044153,-28.1631,145.0431,161,eulo,NA,DWPR,1999,2022
ASN00044153,-28.1631,145.0431,161,eulo,NA,MDPR,1999,2022
ASN00044154,-28.3875,148.3111,175,whyenbah,NA,PRCP,1888,2023
ASN00044154,-28.3875,148.3111,175,whyenbah,NA,DAPR,1983,2022
ASN00044154,-28.3875,148.3111,175,whyenbah,NA,DWPR,1983,2022
ASN00044154,-28.3875,148.3111,175,whyenbah,NA,MDPR,1983,2022
ASN00044166,-28.5128,148.4017,170,yamburgan,NA,PRCP,1898,2022
ASN00044168,-25.4636,146.0272,341,bayrick,NA,PRCP,1904,2023
ASN00044168,-25.4636,146.0272,341,bayrick,NA,DAPR,1989,2021
ASN00044168,-25.4636,146.0272,341,bayrick,NA,DWPR,1989,2021
ASN00044168,-25.4636,146.0272,341,bayrick,NA,MDPR,1989,2021
ASN00044174,-27.62,145.8281,221,wallen,NA,PRCP,1974,2023
ASN00044174,-27.62,145.8281,221,wallen,NA,DAPR,1980,2023
ASN00044174,-27.62,145.8281,221,wallen,NA,DWPR,1980,2023
ASN00044174,-27.62,145.8281,221,wallen,NA,MDPR,1980,2023
ASN00044181,-28.9972,144.4094,139,hungerford,NA,PRCP,1884,2023
ASN00044181,-28.9972,144.4094,139,hungerford,NA,DAPR,1906,2020
ASN00044181,-28.9972,144.4094,139,hungerford,NA,DWPR,1906,2020
ASN00044181,-28.9972,144.4094,139,hungerford,NA,MDPR,1906,2020
ASN00044190,-25.4697,146.8431,427,lochinvar,NA,PRCP,1980,2023
ASN00044191,-26.9353,145.4408,230,allambie,NA,PRCP,1981,2022
ASN00044194,-28.3544,148.8217,189,nindigully,NA,PRCP,1916,2023
ASN00044194,-28.3544,148.8217,189,nindigully,NA,DAPR,1950,2021
ASN00044194,-28.3544,148.8217,189,nindigully,NA,DWPR,1950,2021
ASN00044194,-28.3544,148.8217,189,nindigully,NA,MDPR,1950,2021
ASN00044208,-26.1394,145.6639,289,warilda,NA,PRCP,1996,2023
ASN00044208,-26.1394,145.6639,289,warilda,NA,DAPR,1999,2022
ASN00044208,-26.1394,145.6639,289,warilda,NA,DWPR,1999,2022
ASN00044208,-26.1394,145.6639,289,warilda,NA,MDPR,1999,2022
ASN00044210,-28.4264,145.735,179,rocky,NA,PRCP,1997,2022
ASN00044211,-25.3353,147.3,520,chesterton tm,NA,PRCP,2000,2023
ASN00044212,-26.1236,146.6228,400,dunvegan tm,NA,PRCP,2000,2023
ASN00044223,-25.4536,147.3031,507,derbyshire downs,NA,PRCP,2003,2023
ASN00044223,-25.4536,147.3031,507,derbyshire downs,NA,DAPR,2004,2023
ASN00044223,-25.4536,147.3031,507,derbyshire downs,NA,DWPR,2004,2023
ASN00044223,-25.4536,147.3031,507,derbyshire downs,NA,MDPR,2004,2023
ASN00045003,-26.9011,144.3386,180,south comongin,NA,PRCP,1884,2023
